,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
2735,Audi,115597.0,190.0,diesel,black,sedan,True,True,False,False,True,False,True,150.0
2736,Renault,121156.0,120.0,diesel,brown,sedan,True,True,False,False,True,False,True,114.0
2737,Renault,243596.0,230.0,diesel,grey,sedan,True,True,False,False,False,False,True,167.0
2738,Maserati,141089.0,230.0,diesel,black,sedan,True,True,True,True,True,True,True,182.0
2739,Renault,226112.0,77.0,petrol,green,sedan,False,False,False,False,False,False,False,28.0
2740,Citroën,113937.0,120.0,diesel,white,sedan,True,False,False,True,True,True,True,135.0
2741,Renault,137917.0,120.0,diesel,black,sedan,True,True,False,False,True,False,True,103.0
2742,Volkswagen,54696.0,190.0,diesel,grey,sedan,True,True,True,True,True,False,True,188.0
2743,Renault,106434.0,85.0,diesel,brown,sedan,True,True,True,False,False,False,True,108.0
2744,Peugeot,158091.0,100.0,diesel,blue,sedan,False,True,False,False,False,True,True,111.0
2745,Renault,181916.0,120.0,diesel,brown,sedan,True,True,False,False,True,True,True,136.0
2746,Renault,130384.0,120.0,diesel,blue,sedan,True,True,False,False,False,False,True,122.0
2747,Audi,198146.0,100.0,diesel,black,sedan,True,True,False,False,True,False,True,122.0
2748,Audi,133036.0,190.0,diesel,black,sedan,True,True,True,True,True,True,True,142.0
2749,Mercedes,97677.0,105.0,diesel,white,sedan,False,False,False,False,False,False,True,123.0
2750,Renault,137936.0,135.0,diesel,grey,sedan,True,True,True,False,True,True,True,132.0
2751,Renault,92395.0,85.0,diesel,black,sedan,False,False,False,False,False,False,False,117.0
2752,Audi,98410.0,160.0,diesel,blue,sedan,False,True,False,False,True,True,True,171.0
2753,Citroën,268906.0,100.0,diesel,silver,sedan,False,False,False,False,False,False,True,26.0
2754,Renault,181638.0,135.0,petrol,blue,sedan,False,True,False,False,False,False,True,117.0
2755,Renault,116727.0,135.0,diesel,black,sedan,False,True,False,False,True,False,True,133.0
2756,Renault,87191.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,147.0
2757,Ferrari,102531.0,190.0,diesel,black,sedan,True,True,True,True,True,True,True,185.0
2758,Citroën,162264.0,135.0,diesel,grey,sedan,True,True,False,False,False,True,True,113.0
2759,Audi,97568.0,220.0,diesel,grey,sedan,True,True,False,False,True,True,True,158.0
2760,Citroën,58679.0,120.0,diesel,black,sedan,False,False,False,False,False,False,False,125.0
2761,Citroën,139125.0,135.0,diesel,black,sedan,True,True,False,True,True,True,True,126.0
2762,Citroën,133160.0,135.0,diesel,white,sedan,False,True,False,True,True,True,True,139.0
2763,Peugeot,103290.0,100.0,diesel,grey,sedan,True,True,False,False,False,False,True,104.0
2764,Renault,190311.0,120.0,diesel,blue,sedan,True,True,False,False,True,False,True,118.0
2765,Peugeot,136810.0,100.0,diesel,white,sedan,False,True,False,False,True,True,True,125.0
2766,Renault,98278.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,120.0
2767,Audi,149132.0,135.0,diesel,white,sedan,False,True,False,False,True,True,True,132.0
2768,Citroën,201690.0,120.0,diesel,white,sedan,False,True,False,False,True,False,True,124.0
2769,Citroën,92242.0,120.0,diesel,brown,sedan,True,True,False,False,True,False,True,118.0
2770,Peugeot,100868.0,135.0,diesel,black,sedan,False,True,False,False,True,True,True,129.0
2771,Renault,146951.0,66.0,petrol,white,sedan,False,False,False,False,False,False,False,36.0
2772,Citroën,91131.0,135.0,diesel,grey,sedan,False,False,False,False,False,False,False,111.0
2773,Citroën,129057.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,87.0
2774,Mercedes,171131.0,105.0,diesel,grey,sedan,False,True,False,False,False,True,True,143.0
2775,Ferrari,13418.0,195.0,diesel,black,sedan,True,True,True,True,False,False,True,241.0
2776,Audi,25615.0,135.0,diesel,blue,sedan,False,False,False,True,False,False,True,138.0
2777,Audi,130111.0,230.0,diesel,blue,sedan,True,True,False,True,False,False,True,172.0
2778,Renault,183085.0,135.0,diesel,black,sedan,False,True,False,False,True,False,True,138.0
2779,Audi,176673.0,230.0,diesel,silver,sedan,True,True,False,True,True,True,True,140.0
2780,Citroën,172230.0,135.0,diesel,black,sedan,False,False,False,True,True,False,True,126.0
2781,Renault,186105.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,122.0
2782,Renault,128097.0,85.0,diesel,grey,sedan,False,False,False,False,False,False,True,103.0
2783,Citroën,119442.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,118.0
2784,Citroën,63117.0,135.0,petrol,grey,sedan,False,False,False,False,False,False,False,120.0
2785,Citroën,365262.0,120.0,diesel,grey,sedan,True,False,False,False,False,False,True,58.0
2786,Audi,153607.0,190.0,diesel,grey,sedan,True,True,True,True,True,True,True,155.0
2787,Renault,136348.0,85.0,diesel,brown,sedan,False,False,False,False,False,False,True,109.0
2788,Audi,67278.0,135.0,diesel,silver,sedan,False,True,False,False,True,True,True,125.0
2789,Peugeot,230351.0,135.0,diesel,white,sedan,False,True,False,False,True,True,True,114.0
2790,Audi,188416.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,125.0
2791,Citroën,105764.0,105.0,diesel,silver,sedan,False,False,False,False,False,False,True,104.0
2792,Renault,139719.0,85.0,diesel,black,sedan,True,True,False,False,False,True,True,120.0
2793,Peugeot,138916.0,105.0,diesel,white,sedan,False,True,False,False,True,False,True,117.0
2794,Maserati,233190.0,225.0,diesel,black,sedan,True,True,False,True,True,False,True,155.0
2795,Audi,98792.0,190.0,diesel,blue,sedan,True,True,False,False,False,True,True,166.0
2796,Ferrari,72932.0,155.0,diesel,brown,sedan,True,True,True,True,True,False,True,165.0
2797,Mercedes,167545.0,105.0,diesel,black,sedan,False,True,True,False,True,False,False,128.0
2798,Renault,95235.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,130.0
2799,Citroën,194028.0,125.0,petrol,black,sedan,False,True,False,False,True,False,True,104.0
2800,Audi,89330.0,190.0,diesel,blue,sedan,True,True,True,True,False,False,True,177.0
2801,Renault,157773.0,135.0,diesel,grey,sedan,False,True,False,True,True,False,True,146.0
2802,Renault,166736.0,85.0,diesel,grey,sedan,False,True,False,False,False,True,True,94.0
2803,Audi,97153.0,160.0,diesel,black,sedan,True,True,True,False,True,True,True,139.0
2804,Maserati,109003.0,240.0,petrol,grey,sedan,True,True,False,False,True,False,True,136.0
2805,Peugeot,111777.0,100.0,diesel,black,sedan,False,False,False,False,True,True,True,121.0
2806,Audi,187762.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,121.0
2807,Renault,119456.0,85.0,diesel,grey,sedan,True,False,False,False,False,False,True,107.0
2808,Renault,128107.0,85.0,diesel,blue,sedan,True,True,False,False,False,False,True,104.0
2809,Ferrari,191668.0,180.0,diesel,black,sedan,True,True,True,False,True,False,True,138.0
2810,Citroën,192323.0,120.0,diesel,blue,sedan,True,True,False,False,True,False,True,123.0
2811,Renault,182464.0,135.0,diesel,grey,sedan,False,True,False,False,True,False,True,150.0
2812,Renault,122120.0,85.0,diesel,red,sedan,False,False,False,False,False,False,True,104.0
2813,Citroën,40690.0,120.0,diesel,grey,sedan,True,True,True,False,True,True,True,137.0
2814,Audi,145968.0,160.0,diesel,brown,sedan,True,True,False,False,True,False,True,152.0
2815,Renault,139565.0,120.0,diesel,black,sedan,True,True,False,False,True,False,True,122.0
2816,Audi,121032.0,190.0,diesel,blue,sedan,False,True,False,False,True,True,True,157.0
2817,Renault,156574.0,85.0,diesel,grey,sedan,False,False,False,False,False,False,True,102.0
2818,Peugeot,109828.0,100.0,diesel,grey,sedan,False,True,False,False,False,True,True,108.0
2819,Renault,171673.0,120.0,diesel,blue,sedan,True,True,False,False,False,False,True,119.0
2820,Peugeot,101573.0,100.0,diesel,brown,sedan,True,True,False,False,False,False,True,122.0
2821,Citroën,82183.0,135.0,petrol,grey,sedan,False,False,False,False,False,False,False,114.0
2822,Peugeot,180088.0,90.0,diesel,black,sedan,True,True,False,False,False,False,True,75.0
2823,Ferrari,113308.0,180.0,diesel,black,sedan,True,True,False,False,True,False,True,144.0
2824,Maserati,58299.0,235.0,diesel,grey,sedan,True,True,False,True,False,False,True,252.0
2825,Audi,97574.0,135.0,diesel,grey,sedan,False,True,False,True,True,True,True,146.0
2826,Renault,143376.0,85.0,diesel,brown,sedan,True,False,False,False,False,False,True,99.0
2827,Renault,60970.0,230.0,diesel,black,sedan,True,True,False,False,True,False,True,201.0
2828,Peugeot,77546.0,100.0,diesel,black,sedan,True,True,False,False,True,False,True,121.0
2830,Renault,140586.0,85.0,diesel,black,sedan,False,True,True,False,False,False,True,106.0
2831,Peugeot,155980.0,100.0,diesel,black,sedan,False,True,False,False,False,False,True,105.0
2832,Peugeot,152245.0,105.0,diesel,grey,sedan,False,True,False,False,False,False,True,118.0
2833,Audi,144816.0,150.0,diesel,grey,sedan,True,True,False,False,True,False,True,121.0
2834,Mercedes,131006.0,105.0,diesel,black,sedan,True,True,False,False,False,False,True,117.0
2835,Citroën,162298.0,120.0,diesel,grey,sedan,False,True,False,False,True,False,True,127.0
2836,Renault,183787.0,135.0,diesel,black,sedan,True,True,True,True,True,False,True,141.0
2837,Renault,262753.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,95.0
2838,Audi,272461.0,150.0,diesel,grey,sedan,True,True,True,False,True,False,True,111.0
2839,Audi,152755.0,190.0,diesel,black,sedan,True,True,False,False,True,True,True,149.0
2840,Citroën,71685.0,135.0,diesel,black,sedan,False,True,False,False,True,False,True,133.0
2841,Citroën,50074.0,135.0,diesel,silver,sedan,False,False,False,False,True,False,True,133.0
2842,Audi,52686.0,160.0,diesel,black,sedan,True,True,False,False,True,True,True,172.0
2843,PGO,38627.0,190.0,diesel,white,sedan,True,True,False,False,True,False,True,129.0
2844,Renault,103903.0,85.0,diesel,white,sedan,True,True,False,False,True,False,True,117.0
2845,Renault,117002.0,140.0,diesel,black,sedan,True,True,False,True,True,False,True,142.0
2846,Renault,162595.0,85.0,diesel,white,sedan,False,True,False,False,False,False,True,105.0
2847,Peugeot,147210.0,100.0,diesel,black,sedan,False,True,False,False,False,True,True,124.0
2848,Peugeot,119242.0,105.0,diesel,brown,sedan,True,False,False,False,False,False,True,107.0
2849,Citroën,106434.0,119.0,diesel,black,sedan,True,True,False,False,True,False,True,103.0
2850,Audi,159718.0,160.0,diesel,grey,sedan,True,True,False,True,True,False,True,141.0
2851,Citroën,253534.0,120.0,diesel,black,sedan,False,True,False,False,False,False,True,59.0
2852,Audi,200019.0,150.0,diesel,black,sedan,False,True,False,False,False,False,True,120.0
2853,Citroën,202051.0,120.0,diesel,brown,sedan,True,True,False,False,False,False,True,111.0
2854,Renault,107777.0,135.0,diesel,grey,sedan,True,True,False,False,True,True,True,142.0
2855,Audi,174412.0,192.0,diesel,blue,sedan,True,True,True,False,True,False,True,150.0
2856,Citroën,124827.0,135.0,diesel,black,sedan,True,True,False,False,False,False,True,118.0
2857,Audi,125738.0,190.0,diesel,white,sedan,False,True,False,False,True,True,True,167.0
2858,Audi,198409.0,150.0,diesel,grey,sedan,True,True,False,False,True,False,True,117.0
2859,Peugeot,106603.0,100.0,diesel,black,sedan,True,True,False,False,False,False,True,117.0
2860,Citroën,124287.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,110.0
2861,Citroën,78604.0,120.0,diesel,grey,sedan,True,True,True,False,False,False,True,118.0
2862,Citroën,339732.0,135.0,diesel,black,sedan,False,True,False,False,True,False,True,77.0
2863,Citroën,200663.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,118.0
2864,Citroën,182671.0,122.0,diesel,white,sedan,True,True,False,False,True,False,True,127.0
2865,Citroën,61781.0,170.0,diesel,blue,sedan,True,True,False,False,True,True,True,125.0
2866,Renault,199859.0,85.0,diesel,blue,sedan,False,False,False,False,False,False,True,102.0
2867,Citroën,172954.0,120.0,diesel,silver,sedan,False,True,False,False,True,False,True,122.0
2868,Peugeot,162739.0,105.0,diesel,black,sedan,True,True,False,False,False,False,True,117.0
2869,Audi,153622.0,135.0,diesel,white,sedan,True,True,False,False,True,True,True,142.0
2870,Citroën,165795.0,120.0,diesel,blue,sedan,False,False,False,False,False,False,True,89.0
2871,Peugeot,162222.0,105.0,diesel,white,sedan,False,True,False,False,False,True,True,118.0
2872,Citroën,192437.0,120.0,diesel,red,sedan,False,False,False,False,False,False,True,104.0
2873,Citroën,158352.0,120.0,diesel,grey,sedan,False,True,False,False,True,False,True,136.0
2874,Renault,131067.0,135.0,diesel,blue,sedan,True,True,False,False,True,False,True,130.0
2875,Audi,225957.0,190.0,diesel,black,sedan,False,True,False,True,False,False,True,147.0
2876,Citroën,110668.0,120.0,diesel,black,sedan,False,False,False,False,False,False,True,115.0
2877,Renault,172847.0,135.0,petrol,white,sedan,False,True,False,False,False,False,True,110.0
2878,Peugeot,142723.0,105.0,diesel,black,sedan,False,True,False,False,True,False,True,111.0
2879,Renault,112714.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,132.0
2880,Citroën,98749.0,135.0,diesel,black,sedan,True,True,True,False,True,False,True,139.0
2881,Renault,191597.0,85.0,diesel,grey,sedan,False,True,False,False,False,False,True,107.0
2882,Peugeot,75186.0,105.0,petrol,grey,sedan,False,False,False,False,False,True,True,96.0
2883,Renault,104602.0,140.0,diesel,black,sedan,True,True,False,False,True,False,True,158.0
2884,Audi,220177.0,173.0,diesel,blue,sedan,True,True,False,False,True,False,True,103.0
2885,Renault,158004.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,128.0
2886,Renault,133382.0,120.0,diesel,grey,sedan,True,True,False,False,False,True,True,134.0
2887,Audi,53025.0,155.0,diesel,black,sedan,True,True,False,True,True,False,True,144.0
2888,Renault,180498.0,120.0,diesel,black,sedan,True,True,True,False,True,True,True,135.0
2889,Citroën,73942.0,155.0,diesel,brown,sedan,True,True,False,False,False,True,True,133.0
2890,Renault,158614.0,85.0,diesel,grey,sedan,False,True,False,False,False,False,True,102.0
2891,Peugeot,202250.0,100.0,diesel,grey,sedan,False,True,False,False,True,False,True,108.0
2892,Renault,128189.0,140.0,diesel,silver,sedan,False,True,False,False,True,False,True,155.0
2893,Renault,150439.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,117.0
2894,Renault,62200.0,140.0,diesel,blue,sedan,False,True,False,False,True,True,True,129.0
2895,Citroën,205873.0,135.0,diesel,black,sedan,False,True,False,True,False,False,True,108.0
2896,Renault,153344.0,120.0,diesel,grey,sedan,True,True,True,False,False,False,True,123.0
2897,Renault,191110.0,140.0,diesel,black,sedan,True,True,False,False,True,False,True,149.0
2898,Renault,100450.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,117.0
2899,Renault,121270.0,135.0,diesel,white,sedan,False,True,False,False,True,False,True,136.0
2900,Renault,120727.0,135.0,diesel,black,sedan,False,True,True,False,True,False,True,148.0
2901,Renault,133451.0,120.0,diesel,grey,sedan,True,True,False,False,True,False,True,116.0
2902,Audi,151177.0,135.0,diesel,black,sedan,False,True,False,False,True,True,True,132.0
2903,Renault,123988.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,130.0
2904,Citroën,51133.0,160.0,diesel,white,sedan,True,True,False,False,True,False,True,120.0
2905,Audi,166385.0,160.0,diesel,white,sedan,False,True,False,True,True,False,True,150.0
2906,Renault,140407.0,135.0,diesel,blue,sedan,True,True,False,False,True,False,True,139.0
2907,Ferrari,160799.0,180.0,diesel,black,sedan,False,True,True,False,True,False,True,142.0
2908,Renault,178568.0,120.0,diesel,grey,sedan,True,True,False,False,False,False,True,115.0
2909,Renault,165385.0,135.0,diesel,black,sedan,False,True,False,False,True,False,True,134.0
2910,Citroën,166543.0,120.0,diesel,brown,sedan,True,True,False,False,False,False,True,117.0
2911,Citroën,137818.0,120.0,diesel,grey,sedan,False,True,False,False,False,False,True,111.0
2912,Renault,394135.0,135.0,diesel,black,sedan,True,True,False,False,True,False,True,118.0
2913,Renault,105175.0,87.0,diesel,brown,sedan,True,True,False,False,True,False,True,111.0
2914,Renault,112244.0,85.0,diesel,brown,sedan,True,False,False,False,False,False,True,104.0
2915,Renault,101599.0,135.0,diesel,grey,sedan,True,True,False,False,True,False,True,145.0
2916,Renault,292964.0,85.0,diesel,grey,sedan,True,False,False,False,False,False,True,97.0
2917,Citroën,67526.0,120.0,diesel,black,sedan,True,True,False,False,False,False,True,138.0
2918,Renault,125783.0,135.0,diesel,grey,sedan,True,True,True,False,False,False,True,122.0
2919,Audi,215427.0,150.0,diesel,black,sedan,True,True,False,False,False,False,True,120.0
2920,Citroën,175031.0,135.0,petrol,brown,sedan,False,True,False,False,True,False,True,113.0
2921,Citroën,159143.0,120.0,diesel,black,sedan,True,True,False,False,True,False,True,120.0
2922,Renault,118066.0,85.0,diesel,brown,sedan,False,False,False,False,False,False,True,100.0
2923,Citroën,129572.0,135.0,diesel,black,sedan,True,True,False,False,True,True,True,141.0
2924,Citroën,223391.0,120.0,diesel,blue,sedan,True,True,False,False,True,False,True,77.0
